Id,MS SubClass,MS Zoning,Lot Area,Lot Shape,Utilities,Land Slope,Neighborhood,Condition 2,Overall Qual,Overall Cond,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,age_of_home,age_of_garage,age_of_remodel,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_4.0,Bsmt Exposure_5.0
2669,20,RM,9750,3,3,3,OldTown,Norm,5,5,HdBoard,HdBoard,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,960.0,960.0,GasA,5,5,960,0,0,960,0.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,2.0,624.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,4500,7,125000,63,19.0,63,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1005,60,RL,11184,2,3,3,Gilbert,Norm,6,5,VinylSd,VinylSd,None,0.0,3,3,4,3,1.0,0.0,1.0,0.0,932.0,932.0,GasA,4,5,932,701,0,1633,0.0,0.0,2,1,3,1,3,7,Typ,1,3.0,5,2.0,460.0,3.0,3.0,3,0,39,0,0,0,0,0.0,0.0,0,4,183000,23,23.0,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
753,75,RM,5520,3,3,3,OldTown,Norm,6,6,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,755.0,755.0,GasA,5,5,929,929,371,2229,0.0,0.0,1,0,5,1,3,8,Typ,0,0.0,0,0.0,0.0,0.0,0.0,3,0,198,30,0,0,0,0.0,8.0,0,7,104000,109,109.0,71,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1275,45,RL,6390,3,3,3,NAmes,Norm,6,7,MetalSd,MetalSd,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,936.0,936.0,GasA,3,4,984,0,0,984,1.0,0.0,1,0,2,1,3,4,Typ,0,0.0,1,1.0,280.0,3.0,3.0,3,0,0,0,0,0,0,0.0,5.0,0,6,112500,67,67.0,67,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2350,20,RL,10240,3,3,3,NWAmes,Norm,6,6,Plywood,Plywood,BrkFace,157.0,3,4,4,3,4.0,625.0,2.0,1061.0,0.0,1686.0,GasA,3,5,1686,0,0,1686,1.0,0.0,2,0,3,1,3,7,Typ,1,3.0,1,2.0,612.0,3.0,3.0,3,384,131,0,0,0,0,0.0,0.0,0,5,207500,41,41.0,41,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2762,20,RL,9316,3,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,BrkFace,140.0,4,3,4,3,6.0,56.0,1.0,0.0,1558.0,1614.0,GasA,5,5,1614,0,0,1614,0.0,0.0,2,0,3,1,4,7,Typ,1,4.0,5,2.0,576.0,3.0,3.0,3,100,45,0,0,0,0,0.0,0.0,0,3,225000,16,16.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2788,20,RL,7200,3,3,3,CollgCr,Norm,5,8,VinylSd,VinylSd,None,0.0,3,3,3,3,4.0,437.0,1.0,0.0,427.0,864.0,GasA,5,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,1.0,297.0,3.0,3.0,3,0,0,0,0,0,0,0.0,8.0,0,3,119900,49,44.0,49,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2384,20,RL,12228,3,3,3,NridgHt,Norm,7,5,VinylSd,VinylSd,Stone,206.0,4,3,5,4,1.0,0.0,1.0,0.0,1721.0,1721.0,GasA,5,5,1740,0,0,1740,0.0,0.0,2,0,4,1,4,8,Typ,0,0.0,3,3.0,874.0,3.0,3.0,3,0,43,0,0,0,0,0.0,0.0,0,9,293000,15,15.0,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2716,20,RL,10335,2,3,3,Sawyer,Norm,5,6,Plywood,Plywood,None,0.0,3,3,3,3,3.0,570.0,1.0,0.0,891.0,1461.0,GasA,4,5,1721,0,0,1721,0.0,0.0,2,1,3,1,3,7,Min1,1,3.0,3,2.0,440.0,3.0,3.0,3,0,96,180,0,0,0,0.0,8.0,0,7,180000,53,53.0,28,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
313,80,RL,12328,2,3,3,Mitchel,Norm,6,5,HdBoard,HdBoard,BrkFace,335.0,3,3,3,3,6.0,539.0,1.0,0.0,473.0,1012.0,GasA,3,5,1034,0,0,1034,1.0,0.0,1,0,3,1,3,6,Typ,0,0.0,1,3.0,888.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,5,169900,45,45.0,45,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
84,90,RM,8930,3,3,3,Sawyer,Norm,6,5,VinylSd,VinylSd,None,0.0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,5,1318,584,0,1902,0.0,0.0,2,0,4,2,3,8,Typ,0,0.0,1,2.0,539.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,4,112000,43,43.0,43,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
81,20,RL,9672,3,3,3,SawyerW,Norm,6,5,HdBoard,Plywood,None,0.0,3,3,4,3,6.0,338.0,1.0,0.0,702.0,1040.0,GasA,3,5,1097,0,0,1097,0.0,0.0,2,0,3,1,3,6,Typ,0,0.0,1,2.0,480.0,3.0,3.0,3,0,0,0,0,0,0,0.0,10.0,0,5,152000,37,35.0,36,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2389,60,RL,13975,2,3,3,NridgHt,Norm,9,5,VinylSd,VinylSd,BrkFace,525.0,4,3,4,3,1.0,0.0,1.0,0.0,1090.0,1090.0,GasA,5,5,1117,1089,0,2206,0.0,0.0,2,1,4,1,5,10,Typ,1,4.0,5,3.0,670.0,3.0,3.0,3,148,95,0,0,0,0,0.0,0.0,0,8,300000,16,16.0,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
280,80,RL,7819,3,3,3,Edwards,Norm,6,5,Plywood,Plywood,None,0.0,3,3,3,3,5.0,422.0,4.0,127.0,480.0,1029.0,GasA,3,5,1117,0,0,1117,1.0,0.0,1,0,3,1,3,6,Typ,1,3.0,1,2.0,672.0,3.0,3.0,3,144,0,0,0,0,0,0.0,8.0,0,3,107000,45,45.0,45,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
190,190,RM,11340,3,3,3,OldTown,Norm,4,6,VinylSd,AsbShng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,777.0,777.0,GasA,4,5,1246,1044,0,2290,0.0,0.0,2,0,4,2,3,11,Typ,0,0.0,1,2.0,560.0,3.0,3.0,1,0,0,114,0,0,0,0.0,0.0,0,4,122500,136,50.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2371,160,RM,1680,3,3,3,BrDale,Norm,6,5,HdBoard,HdBoard,BrkFace,504.0,3,3,3,3,5.0,276.0,1.0,0.0,207.0,483.0,GasA,3,5,483,465,0,948,0.0,0.0,1,1,2,1,3,5,Typ,0,0.0,1,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,7,89000,49,49.0,49,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
213,50,RL,6001,2,3,2,SWISU,Norm,6,5,VinylSd,VinylSd,None,0.0,3,3,2,3,2.0,368.0,1.0,0.0,232.0,600.0,GasA,5,5,600,319,0,919,0.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,1.0,231.0,3.0,3.0,3,0,0,45,0,0,0,0.0,8.0,0,3,95000,81,81.0,71,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1864,20,RL,11700,3,3,3,NWAmes,Norm,6,6,MetalSd,MetalSd,BrkFace,41.0,3,3,3,3,1.0,0.0,1.0,0.0,912.0,912.0,GasA,5,5,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,Typ,0,0.0,3,2.0,412.0,3.0,3.0,3,0,126,0,0,0,0,0.0,0.0,0,9,143450,53,53.0,53,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
37,60,RL,12858,2,3,3,NridgHt,Norm,9,5,VinylSd,VinylSd,Stone,162.0,5,3,5,3,1.0,0.0,1.0,0.0,1590.0,1590.0,GasA,5,5,1627,707,0,2334,0.0,0.0,2,1,3,1,5,10,Typ,1,4.0,5,3.0,751.0,3.0,3.0,3,144,133,0,0,0,0,0.0,0.0,0,1,376162,12,12.0,11,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
146,20,RL,9300,3,3,3,NAmes,Norm,5,5,MetalSd,HdBoard,BrkFace,324.0,3,3,3,3,3.0,697.0,1.0,0.0,571.0,1268.0,GasA,3,5,1264,0,0,1264,1.0,0.0,1,0,3,1,3,6,Typ,2,4.0,1,2.0,461.0,3.0,3.0,3,0,0,0,0,143,0,0.0,0.0,0,4,167500,61,61.0,61,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
809,90,RL,7018,3,3,3,SawyerW,Norm,5,5,Plywood,Plywood,Stone,275.0,3,3,4,3,6.0,1086.0,1.0,0.0,0.0,1086.0,GasA,3,5,1224,0,0,1224,2.0,0.0,0,2,2,2,3,6,Typ,2,3.0,1,2.0,528.0,3.0,3.0,3,120,0,0,0,0,0,0.0,0.0,0,6,153337,42,42.0,42,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
767,70,RH,6629,3,3,3,Edwards,Norm,6,6,Wd Sdng,Wd Sdng,None,0.0,3,4,3,3,4.0,551.0,1.0,0.0,121.0,672.0,GasA,3,5,697,672,0,1369,1.0,0.0,2,0,3,1,3,6,Typ,0,0.0,1,1.0,300.0,3.0,3.0,3,147,0,0,0,0,0,0.0,0.0,0,7,103600,96,91.0,71,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
262,20,RL,10650,3,3,3,CollgCr,Norm,5,6,HdBoard,HdBoard,None,0.0,3,3,3,4,2.0,182.0,5.0,712.0,0.0,894.0,GasA,3,5,894,0,0,894,1.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,1.0,308.0,3.0,3.0,3,365,0,0,0,0,0,0.0,8.0,0,2,128200,45,45.0,45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
101,160,FV,2117,3,3,3,Somerst,Norm,6,5,MetalSd,MetalSd,BrkFace,216.0,4,3,4,3,6.0,378.0,1.0,0.0,378.0,756.0,GasA,5,5,769,804,0,1573,0.0,0.0,2,1,3,1,4,5,Typ,0,0.0,1,2.0,440.0,3.0,3.0,3,0,32,0,0,0,0,0.0,0.0,0,6,177500,21,21.0,21,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
48,60,RL,13650,3,3,3,NridgHt,Norm,8,5,VinylSd,VinylSd,BrkFace,232.0,4,3,4,3,6.0,578.0,1.0,0.0,1093.0,1671.0,GasA,5,5,1687,563,0,2250,1.0,0.0,2,1,3,1,4,7,Typ,1,5.0,5,3.0,756.0,3.0,3.0,3,238,130,0,0,0,0,0.0,0.0,0,6,320000,19,19.0,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
489,60,RL,8433,2,3,3,Gilbert,Norm,6,5,VinylSd,VinylSd,None,0.0,3,3,4,3,6.0,683.0,1.0,0.0,111.0,794.0,GasA,5,5,819,695,0,1514,1.0,0.0,2,1,3,1,3,7,Typ,1,3.0,5,2.0,394.0,3.0,3.0,3,0,72,0,0,0,0,0.0,0.0,0,6,190000,21,21.0,21,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2369,160,RM,1680,3,3,3,BrDale,Norm,6,5,CemntBd,CmentBd,BrkFace,236.0,3,3,3,3,1.0,0.0,1.0,0.0,672.0,672.0,GasA,3,5,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,Typ,0,0.0,0,0.0,0.0,0.0,0.0,1,201,0,0,0,0,0,0.0,0.0,0,4,91500,50,50.0,50,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
707,190,RM,6000,3,3,3,OldTown,Norm,5,4,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,811.0,811.0,GasA,3,4,811,576,0,1387,0.0,0.0,2,0,3,2,4,7,Typ,0,0.0,1,1.0,256.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,11,93000,67,67.0,67,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1556,70,C (all),8500,3,3,3,IDOTRR,Norm,4,4,BrkFace,BrkFace,None,0.0,3,2,3,3,1.0,0.0,1.0,0.0,649.0,649.0,GasA,3,5,649,668,0,1317,0.0,0.0,1,0,3,1,3,6,Typ,0,0.0,1,1.0,250.0,3.0,2.0,1,0,54,172,0,0,0,0.0,8.0,0,7,40000,101,101.0,71,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2034,70,RM,6882,3,3,3,IDOTRR,Norm,6,7,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,684.0,684.0,GasA,3,5,773,582,0,1355,0.0,0.0,1,1,3,1,4,7,Typ,0,0.0,0,0.0,0.0,0.0,0.0,3,136,0,115,0,0,0,0.0,0.0,0,3,127000,107,107.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
308,30,C (all),8712,3,3,3,IDOTRR,Norm,4,7,Wd Sdng,Wd Sdng,None,0.0,2,2,3,3,1.0,0.0,1.0,0.0,756.0,756.0,GasA,4,5,952,0,0,952,0.0,0.0,1,0,3,1,3,5,Typ,0,0.0,3,1.0,330.0,3.0,3.0,1,0,0,265,0,0,0,0.0,0.0,0,6,50138,125,125.0,71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2176,20,RL,7917,2,3,3,Edwards,Norm,6,7,HdBoard,HdBoard,BrkFace,174.0,3,4,3,4,4.0,751.0,1.0,0.0,392.0,1143.0,GasA,3,5,1113,0,0,1113,1.0,0.0,1,1,3,1,3,6,Typ,1,2.0,3,1.0,504.0,3.0,4.0,3,370,30,0,0,0,0,0.0,10.0,0,5,148000,45,34.0,45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1549,30,RM,6900,3,3,3,IDOTRR,Norm,5,6,VinylSd,VinylSd,None,0.0,3,3,3,3,5.0,403.0,3.0,125.0,212.0,740.0,GasA,5,5,778,0,0,778,0.0,0.0,1,0,2,1,3,4,Typ,1,4.0,5,1.0,924.0,5.0,5.0,3,0,25,0,0,0,0,0.0,0.0,0,2,120500,81,55.0,66,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
909,50,RL,9900,3,3,3,SWISU,Norm,6,7,VinylSd,VinylSd,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,778.0,778.0,GasA,3,5,944,545,0,1489,0.0,0.0,2,0,3,1,3,7,Typ,1,4.0,1,1.0,240.0,3.0,3.0,3,335,0,0,0,0,0,0.0,5.0,0,7,139500,81,81.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
892,20,RL,13286,2,3,3,Edwards,Norm,9,5,CemntBd,CmentBd,Stone,340.0,5,3,5,3,6.0,1234.0,1.0,0.0,464.0,1698.0,GasA,5,5,1698,0,0,1698,1.0,0.0,2,0,3,1,5,8,Typ,1,4.0,5,3.0,768.0,3.0,3.0,3,327,64,0,0,0,0,0.0,0.0,0,2,320000,14,14.0,13,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2045,70,RL,12888,3,3,3,Sawyer,Norm,7,8,Wd Sdng,Wd Sdng,None,0.0,3,4,3,3,5.0,288.0,1.0,0.0,717.0,1005.0,GasA,3,5,1262,1005,0,2267,1.0,0.0,1,1,3,1,3,7,Typ,2,4.0,5,2.0,498.0,3.0,3.0,3,521,0,0,0,0,0,0.0,0.0,0,4,219000,84,84.0,41,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2927,20,RL,8885,2,3,2,Mitchel,Norm,5,5,HdBoard,HdBoard,None,0.0,3,3,4,3,4.0,301.0,5.0,324.0,239.0,864.0,GasA,3,5,902,0,0,902,1.0,0.0,1,0,2,1,3,5,Typ,0,0.0,1,2.0,484.0,3.0,3.0,3,164,0,0,0,0,0,0.0,8.0,0,6,131000,38,38.0,38,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1732,60,RL,8857,2,3,3,Gilbert,Norm,6,5,VinylSd,VinylSd,None,0.0,4,3,4,3,1.0,0.0,1.0,0.0,738.0,738.0,GasA,5,5,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,Typ,1,4.0,3,2.0,440.0,3.0,3.0,3,100,30,0,0,0,0,0.0,0.0,0,3,171925,15,15.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
998,20,RL,14137,2,3,3,Gilbert,Norm,5,5,HdBoard,HdBoard,None,0.0,4,3,4,3,6.0,450.0,1.0,0.0,898.0,1348.0,GasA,4,5,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,Typ,0,0.0,1,2.0,404.0,3.0,3.0,3,0,39,0,0,0,0,0.0,0.0,0,11,177900,25,25.0,24,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2203,70,RL,6720,3,3,3,Crawfor,Norm,6,7,VinylSd,VinylSd,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,585.0,585.0,GasA,3,5,851,585,0,1436,0.0,0.0,1,0,3,1,3,7,Typ,1,4.0,1,1.0,228.0,3.0,3.0,3,184,0,0,0,0,0,0.0,0.0,0,4,141500,100,29.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
356,60,RL,7500,3,3,3,Gilbert,Norm,6,5,VinylSd,VinylSd,None,0.0,4,3,4,3,6.0,476.0,1.0,0.0,476.0,952.0,GasA,4,5,952,684,0,1636,1.0,0.0,2,1,3,1,3,7,Typ,1,3.0,5,2.0,440.0,3.0,3.0,3,0,84,0,0,0,0,0.0,0.0,0,10,191000,23,23.0,22,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2475,20,RL,13072,3,3,3,SawyerW,Norm,6,5,VinylSd,VinylSd,None,0.0,3,3,4,3,5.0,941.0,1.0,0.0,217.0,1158.0,GasA,5,5,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,Typ,0,0.0,1,2.0,576.0,3.0,3.0,3,0,50,0,0,0,0,0.0,0.0,0,5,158000,17,15.0,17,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2264,20,RL,10656,2,3,3,Timber,Norm,8,5,VinylSd,VinylSd,Stone,274.0,4,3,4,3,1.0,0.0,1.0,0.0,1638.0,1638.0,GasA,5,5,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,Typ,1,4.0,3,3.0,870.0,3.0,3.0,3,192,80,0,0,0,0,0.0,0.0,0,11,248900,15,14.0,14,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2201,50,RL,7200,3,3,3,SWISU,Norm,5,7,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,4,3,5.0,569.0,1.0,0.0,162.0,731.0,GasA,5,5,981,787,0,1768,1.0,0.0,1,1,3,1,4,7,Typ,2,3.0,1,1.0,240.0,3.0,3.0,3,0,0,264,0,0,0,0.0,8.0,0,6,175000,84,82.0,71,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
